id,text,numeric_labels,sexist,predicted_label_1,correct_yx,predicted_label_2,predicted_label_3,predicted_label_4,predicted_label_5,average_pvi,average_el2n,average_vog,misclassification_number
5242,Just watched 10 mins of the women's rugby World Cup .. it's just wrong,1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,0.3106738107676524,1.228546404838562,-1.0839074617928683,5
11142,MENTION1433 MENTION3389 Ehh I’d rather have Male cops & soldiers at least on patrol and the… https://t.co/zrgK7C26w2,1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,0.412479903191049,1.21351478099823,-1.0821175163299168,5
13169,Boys should prefer to play with trucks rather than dolls,1,True,LABEL_0,False,LABEL_1,LABEL_1,LABEL_0,LABEL_0,2.1969092303878783,0.756214690208435,-1.0842055042543772,3
5126,MENTION3577 And barkha first things first wat a show!! Don't no body fights d way women do : P It was quite funny : ),1,True,LABEL_1,True,LABEL_0,LABEL_0,LABEL_1,LABEL_0,2.2104163951053764,0.7495303750038147,-1.0840759184713795,3
5715,"MENTION2263 They'll if you look at polls it's generally ""women voters"" that have made up their minds… https://t.co/3AqTyRRcVE",1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,1.813448939178557,0.904854667186737,-1.083859408647576,5
12332,A man must be able to make his own way in this world,1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_1,LABEL_0,2.186566992361853,0.7516174793243409,-1.0840602190153994,4
4187,Why do they get a Truck after winning the superbowl but just a interview from bitchy Erin A when u win the world series #notsexist,1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,1.6265336334515816,0.9701092600822449,-1.0841005192291313,5
3487,it looks worse when a nigga is getting played than when a bitch is #thankyou,1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,1.1403996216603538,1.073347842693329,-1.084121505480315,5
6174,RT MENTION2973 I cannot listen to this woman commentate the OSU Buffalo game.,1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,1.932749722286396,0.8622371435165406,-1.0839296771046327,5
1540,It’s a pretty feeble sort of man who can’t get ahead in the world,1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,0.693553943985383,1.1675079107284545,-1.0841242942762883,5
10014,RT MENTION1106 Give your daughters a fighting chance don't start them out with stripper names,1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,2.0717994776736504,0.8105873227119446,-1.051984293873128,5
5646,"MENTION708 Maybe the people who let a young women loose in a place like this should think again, call me sexist, b… https://t.co/LGO4k8C4qE",1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,2.074988682617521,0.8081908822059631,-0.9951210515028188,5
5054,Fathers should teach their sons to mask fear,1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,2.092737262155008,0.8022980928421021,-1.0836671341945738,5
9542,"""I am never mowing the lawn. That's your dad's job."" -my mother :face_with_tears_of_joy:",1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,-2.0515536090887085,1.377813458442688,-1.076101211881204,5
9830,"No man succeeds without a good woman besides him. Wife or mother. If it is both, he is twice as blessed #womensday",1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,2.0753519326800265,0.8112136960029602,-1.0805796234323033,5
4250,ErinAndrews is the only female that should be reporting on sports anymore #TooGood,1,True,LABEL_1,True,LABEL_0,LABEL_0,LABEL_1,LABEL_1,2.3497867760610696,0.6820321559906006,-1.0836929996185325,2
6801,I wonder which of the blonde ones screwed Colin to get that score? Probably both. #mkr,1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,-2.459680932535039,1.3857261896133424,100.61040797617386,5
9910,HAHA WHAT MENTION647 I still don't like how the main character of legend of korra is a woman. It just doesn't feel right.,1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,1.7239536469154182,0.9317365407943724,200.81938649331784,5
7681,I see you use social media. MENTION4676 I want all social media sites to go down for a week just to see how the girls react. #notsexist,1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,1.9425820280067536,0.8588438153266906,-1.0830479415286656,5
1843,The joint earnings of husband and wife should legally be under control of the husband,1,True,LABEL_1,True,LABEL_1,LABEL_0,LABEL_1,LABEL_0,2.254286769570368,0.7274325132369995,-1.0835001701234694,2
12692,"RT MENTION347 I like how Arya's a boy now, yet he's washing dishes, still. #equality #GoT",1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,0.63617647109473,1.17132306098938,-1.077075880629881,5
854,There is nothing a man of good sense dreads in a wife so much as her having more sense than himself. - H. Fielding #ALDUBxDTBYSinagNiBenjie,1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,0.7132550292952906,1.1630343198776243,-1.079973236195682,5
6376,"A man should be like a #child with his #wife
But 
if she needs him ,
 He should act like a Man

#womensday2017… https://t.co/Pd683hBled",1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,1.8900303077778648,0.8773303747177124,-1.079224775537322,5
10968,MENTION996 Yeah you are a feminist so shut the fuck up if you are going to be arrogant,1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,1.0320700511102512,1.1166897535324096,-1.0828006708332658,5
391,"As head of the household, the father should final authority over his children",1,True,LABEL_0,False,LABEL_1,LABEL_0,LABEL_1,LABEL_0,2.2867614233617184,0.7153095483779908,-1.0840002483695836,3
2027,MENTION1394 I agree. Every high school boy ought to have relations with a hot mom. But I don't condone opposite..,1,True,LABEL_1,True,LABEL_0,LABEL_1,LABEL_0,LABEL_0,2.2191148723624154,0.7351784825325012,-1.0813059768676148,3
4861,MENTION1124 women's voices on radio grate on me. Happier without them. Must be something to do with pitch or tone.,1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,0.9086247152064464,1.091471552848816,-1.0795832063573734,5
11099,"MENTION799 so sad your prego, hate to see these beauties of our times ruined by motherhood. it breaks my heart!",1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,0.0112758034078486,1.2484050035476684,-1.0822848490417791,5
6422,Keeping track of a child's activities should be mostly the mother's task,1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,1.830786775680132,0.8936232328414917,-1.0839754626307958,5
13530,"Real women don't take time off to whine. Unlike feminists, they KNOW they're valuable. #adaywithoutwomen #Whinefest… https://t.co/DaBIeCjm7T",1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,0.6787051782128862,1.1765950202941895,-1.078565308897695,5
6267,The women’s movement is too radical and extreme in it’s views,1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_1,LABEL_0,1.8717017837907055,0.8639097332954406,-1.08389875381038,4
5392,"MENTION4461 MENTION4342 1/1 my father would say, She is some smart, for a girl, about my daughter & I explained how it was a",1,True,LABEL_0,False,LABEL_0,LABEL_0,LABEL_0,LABEL_0,2.027122955795651,0.8256669402122497,-1.0844360019931891,5
